device_id, network, event_time
XV59JB488V,FX,2013-08-22 05:14:06
RX83NQ045B,CW,2013-08-22 07:44:34
LQ17YV650I,ID,2013-08-21 17:53:38
UK95VA338W,HBO,2013-08-21 06:55:19
UT97ZW028O,TBS,2013-08-21 13:42:44
KQ75EH640E,CC,2013-08-23 06:04:24
FS95NN529B,MTV2,2013-08-21 11:01:24
OH76FO298K,ID,2013-08-21 12:28:00
IV86ZY537Q,NBC,2013-08-23 09:10:42
WB36HV655W,CW,2013-08-21 04:21:57
GU59YU714B,TBS,2013-08-22 08:44:22
JT89GZ932F,SHO2,2013-08-21 19:37:55
PJ27EL548A,SHO,2013-08-23 03:37:33
BA20VY674I,SHO,2013-08-22 19:34:18
GU33KP537X,EPIX,2013-08-21 15:36:02
LE13PF497K,NATGEO,2013-08-21 13:41:46
CE49AB174W,FOX,2013-08-21 01:28:16
PJ27EL548A,ABC,2013-08-21 06:49:38
BA20VY674I,MTV,2013-08-22 07:02:02
GU59YU714B,STARZ,2013-08-21 00:31:45
MY84LR392A,MTV,2013-08-21 08:00:05
QF28SG665A,ID,2013-08-22 02:20:06
LY55UW624Q,BIO,2013-08-21 11:04:40
XC96QH527U,NBC,2013-08-22 22:35:05
GE84MG980E,TBS,2013-08-23 12:15:27
VY20IU522F,NBC,2013-08-23 10:29:25
XW28NO130P,FX,2013-08-23 06:02:22
XV59JB488V,DISCOVERY,2013-08-23 16:39:51
JJ93LK283X,SCIENCE,2013-08-23 21:36:53
SC53DW780O,HISTORY,2013-08-23 08:22:20
PZ37UE517R,BIO,2013-08-22 05:01:10
OL26HK050O,CW,2013-08-21 06:14:57
SC53DW780O,ABC,2013-08-23 09:50:11
MA58OI386W,NBC,2013-08-22 00:33:00
IA53NW574S,EPIX,2013-08-23 09:53:41
EC16OR399W,CC,2013-08-23 13:16:47
VF95VD517W,SHO2,2013-08-22 21:09:26
FG62RN976F,E!,2013-08-21 02:37:51
OQ98AP763C,FOX,2013-08-23 06:46:48
QI44LN564O,HBO,2013-08-21 11:01:53
SC53DW780O,ID,2013-08-22 05:10:09
XW28NO130P,AMC,2013-08-22 10:01:11
GK39DH564M,HISTORY,2013-08-21 12:06:29
PH58VN590O,SCIENCE,2013-08-21 13:09:59
GU59YU714B,MTV,2013-08-21 18:20:03
OH76FO298K,EPIX,2013-08-21 08:35:17
LE13PF497K,ABC,2013-08-21 01:30:35
VF95VD517W,VH1,2013-08-21 07:43:23
GE95BW891Q,SHO,2013-08-22 08:22:06
GU33KP537X,E!,2013-08-21 11:50:26
FG62RN976F,NATGEO,2013-08-21 06:18:09
XW28NO130P,HBO2,2013-08-22 03:47:04
MA10HN064W,CW,2013-08-23 01:42:39
FF49XB489F,FX,2013-08-23 08:03:26
RE78PV566H,E!,2013-08-21 05:54:37
UT30TK841J,MTV2,2013-08-22 01:15:17
UT30TK841J,HBO2,2013-08-22 03:52:29
EC16OR399W,SCIENCE,2013-08-23 10:54:05
NH27CD775Q,HBOW,2013-08-22 03:13:20
PJ27EL548A,ABC,2013-08-23 04:48:25
RE78PV566H,HBOW,2013-08-23 03:38:44
GU59YU714B,VH1,2013-08-22 04:11:01
MV18QF313P,BRAVO,2013-08-23 23:25:52
FU38RN552M,HBOW,2013-08-21 00:23:12
UT30TK841J,FX,2013-08-21 13:30:32
WJ42KK490U,SCIENCE,2013-08-23 08:48:54
FG62RN976F,ABC,2013-08-23 16:25:39
SS94UE211G,MTV2,2013-08-21 13:35:27
QH19LK429H,HISTORY,2013-08-21 17:08:18
FS95NN529B,HBO2,2013-08-22 13:52:04
GP49GT942C,AMC,2013-08-23 05:34:28
DR48GG267O,STARZ,2013-08-21 23:24:17
UH12DO049K,ABC,2013-08-23 03:46:14
WJ42KK490U,CW,2013-08-22 19:51:25
LY55UW624Q,BRAVO,2013-08-21 01:25:21
IB49LB739J,ABC,2013-08-23 07:48:20
ZY37BO869I,ID,2013-08-22 09:28:22
RQ99MJ132Q,ABC,2013-08-21 06:52:09
PT75OL582S,MTV2,2013-08-22 05:51:54
MU63ZY723V,ABC,2013-08-22 19:45:29
IN68QL999Q,SHO2,2013-08-23 16:02:35
JJ93LK283X,SHO,2013-08-22 23:36:00
FU38RN552M,AMC,2013-08-21 12:30:27
RL78CX933A,ID,2013-08-21 00:43:21
NH27CD775Q,BRAVO,2013-08-23 15:12:46
VF95VD517W,SCIENCE,2013-08-22 18:27:07
QX12AK828P,AMC,2013-08-21 09:23:15
XV59JB488V,NATGEO,2013-08-22 08:27:10
UT30TK841J,HBO,2013-08-22 19:14:16
IW35FE265X,MTV,2013-08-22 21:11:41
QI44LN564O,BIO,2013-08-22 10:33:22
FU38RN552M,HBOW,2013-08-23 20:45:17
XL43IP349Y,FX,2013-08-23 08:10:10
SC53DW780O,EPIX,2013-08-22 12:19:11
FG62RN976F,HBOW,2013-08-22 18:45:51
HA82YE492W,AMC,2013-08-21 16:58:28
QI44LN564O,BRAVO,2013-08-21 19:22:01
CE49AB174W,DISCOVERY,2013-08-22 23:06:37
VY20IU522F,HBO,2013-08-23 10:14:45
LM24VN835H,ID,2013-08-23 03:35:11
DR48GG267O,SCIENCE,2013-08-21 21:28:10
FF49XB489F,TBS,2013-08-23 03:33:31
LW46HH313D,MTV,2013-08-21 00:37:08
IN68QL999Q,SHO2,2013-08-22 06:34:06
IV86ZY537Q,FX,2013-08-21 01:58:53
IV86ZY537Q,TBS,2013-08-23 03:05:13
SV34XA818Q,EPIX,2013-08-23 21:51:57
RQ99MJ132Q,MTV2,2013-08-21 19:32:26
RX83NQ045B,HBO,2013-08-22 14:18:56
IU33EQ237K,ABC,2013-08-22 20:21:32
UH12DO049K,STARZ,2013-08-23 01:06:07
NH27CD775Q,MTV,2013-08-22 07:17:09
GE84MG980E,ABC,2013-08-23 03:55:09
BB70GV147R,SCIENCE,2013-08-22 21:03:25
FG62RN976F,NBC,2013-08-21 06:04:23
FU38RN552M,EPIX,2013-08-22 00:59:33
IN68QL999Q,CC,2013-08-23 14:44:41
GK39DH564M,SHO,2013-08-23 04:30:41
NY16UL746T,HBO,2013-08-23 21:57:23
WJ42KK490U,CC,2013-08-23 23:13:57
MA58OI386W,ABC,2013-08-23 14:22:22
SV77TY755G,VH1,2013-08-21 07:15:27
UT30TK841J,AMC,2013-08-23 06:22:40
MV18QF313P,DISCOVERY,2013-08-21 09:16:11
XW28NO130P,TBS,2013-08-22 12:29:05
QH19LK429H,NBC,2013-08-22 21:24:55
JT89GZ932F,ID,2013-08-21 16:30:56
KA66SL055O,HBO2,2013-08-21 14:05:00
WB36HV655W,HBO,2013-08-23 14:33:39
GE95BW891Q,BIO,2013-08-23 07:17:03
VF95VD517W,FX,2013-08-23 22:44:38
OL26HK050O,FX,2013-08-23 02:27:36
DR48GG267O,AMC,2013-08-23 01:01:09
ND43IU942D,TBS,2013-08-22 10:17:51
LM24VN835H,MTV2,2013-08-22 04:19:53
MY84LR392A,HBOW,2013-08-22 10:06:50
HZ63CE590Q,MTV2,2013-08-21 10:55:04
CE49AB174W,E!,2013-08-22 14:42:01
IA53NW574S,SHO,2013-08-22 00:18:45
LM24VN835H,ABC,2013-08-21 21:03:37
SV77TY755G,ID,2013-08-23 03:18:39
GK39DH564M,EPIX,2013-08-21 06:50:29
XL43IP349Y,HISTORY,2013-08-22 21:53:12
BD46AI294A,FX,2013-08-21 14:39:36
QI44LN564O,SHO,2013-08-21 18:35:00
XV59JB488V,NBC,2013-08-21 08:08:42
BA20VY674I,AMC,2013-08-22 05:32:19
LM24VN835H,STARZ,2013-08-23 03:03:36
IU33EQ237K,HBOW,2013-08-23 16:56:38
IB49LB739J,BIO,2013-08-21 17:56:21
VV71IG071M,VH1,2013-08-23 13:54:55
RQ95KT885T,EPIX,2013-08-22 12:49:42
NH27CD775Q,MTV,2013-08-23 08:30:29
VY20IU522F,E!,2013-08-22 20:04:01
HA82YE492W,BRAVO,2013-08-22 17:15:10
RQ95KT885T,ID,2013-08-23 02:34:59
HA82YE492W,NATGEO,2013-08-23 14:14:35
TJ65CX118O,HISTORY,2013-08-22 00:56:10
XL43IP349Y,AMC,2013-08-21 17:30:00
RQ95KT885T,STARZ,2013-08-23 06:27:18
VL98QB737B,EPIX,2013-08-22 22:02:42
DR48GG267O,HBO,2013-08-21 18:24:53
JD82IO819A,HBO,2013-08-23 23:17:49
XC96QH527U,SHO,2013-08-21 05:55:22
XL43IP349Y,HBOW,2013-08-21 22:28:18
IY12CO821X,ID,2013-08-21 07:44:50
RQ99MJ132Q,CW,2013-08-22 12:59:29
WP12SJ925U,STARZ,2013-08-21 10:44:18
SC53DW780O,TBS,2013-08-21 04:05:25
TJ65CX118O,DISCOVERY,2013-08-22 10:57:11
SS94UE211G,AMC,2013-08-23 13:25:09
SC86QY057D,HBO,2013-08-22 21:40:10
BB70GV147R,NBC,2013-08-22 01:43:05
VL98QB737B,NBC,2013-08-22 21:51:11
WJ42KK490U,MTV2,2013-08-23 22:31:15
QJ95BT650A,DISCOVERY,2013-08-23 10:28:42
RE78PV566H,BIO,2013-08-23 07:32:24
MV18QF313P,CW,2013-08-21 21:21:05
IP39JT937D,E!,2013-08-21 17:16:23
RX83NQ045B,HBO2,2013-08-23 02:30:56
VF95VD517W,BIO,2013-08-21 15:32:25
RX83NQ045B,HBOW,2013-08-22 20:12:36
LM24VN835H,CW,2013-08-21 08:13:13
VF95VD517W,HBO,2013-08-23 03:53:47
BQ10WW667L,SCIENCE,2013-08-23 20:27:31
GE84MG980E,TBS,2013-08-21 02:17:39
NY16UL746T,EPIX,2013-08-22 10:39:10
UT30TK841J,HISTORY,2013-08-23 22:00:53
LW46HH313D,SHO2,2013-08-23 03:10:32
WJ42KK490U,MTV,2013-08-21 17:14:49
GU59YU714B,MTV,2013-08-21 01:22:53
RQ95KT885T,BRAVO,2013-08-21 07:26:23
KQ75EH640E,AMC,2013-08-23 21:00:45
EC16OR399W,BIO,2013-08-21 20:28:37
FU38RN552M,ID,2013-08-21 09:18:32
UT97ZW028O,CW,2013-08-21 15:22:37
UT97ZW028O,ID,2013-08-22 08:27:07
ZY37BO869I,MTV,2013-08-21 05:22:41
KA66SL055O,DISCOVERY,2013-08-22 03:33:06
KA66SL055O,SHO,2013-08-21 11:44:14
LQ17YV650I,BRAVO,2013-08-23 17:58:20
LQ17YV650I,BIO,2013-08-22 23:16:37
UT30TK841J,HISTORY,2013-08-21 13:18:40
RX83NQ045B,SCIENCE,2013-08-23 01:27:08
KA66SL055O,AMC,2013-08-22 06:43:12
VY20IU522F,HBO2,2013-08-21 12:37:03
LE13PF497K,BIO,2013-08-23 11:43:14
LI12KG731F,MTV2,2013-08-23 06:52:04
BP35PH479O,NATGEO,2013-08-23 01:27:54
OL26HK050O,AMC,2013-08-22 22:32:12
HZ63CE590Q,STARZ,2013-08-21 17:36:44
LW46HH313D,CC,2013-08-22 07:59:14
CW47QZ635H,ID,2013-08-23 20:54:32
MY84LR392A,MTV2,2013-08-23 11:20:36
JJ93LK283X,FX,2013-08-23 02:33:19
DN82QB139I,TBS,2013-08-22 20:40:28
MU63ZY723V,HBOW,2013-08-23 19:56:24
QH19LK429H,VH1,2013-08-22 20:43:04
YV93QS191N,CW,2013-08-21 23:53:22
UH12DO049K,FOX,2013-08-23 13:32:43
BD46AI294A,MTV,2013-08-21 05:46:17
EO66MP536A,HBO,2013-08-23 17:00:38
RQ99MJ132Q,DISCOVERY,2013-08-21 22:50:40
LE13PF497K,ID,2013-08-21 14:06:41
QF28SG665A,ABC,2013-08-22 16:21:55
EN90GM439E,TBS,2013-08-21 11:09:04
JJ93LK283X,MTV2,2013-08-22 23:23:01
JT89GZ932F,FOX,2013-08-23 17:08:52
UH12DO049K,FX,2013-08-23 17:24:03
MU63ZY723V,NATGEO,2013-08-23 23:59:17
ZY37BO869I,BRAVO,2013-08-22 07:40:57
IA53NW574S,CC,2013-08-21 15:11:25
OL26HK050O,CW,2013-08-23 05:13:53
QI44LN564O,AMC,2013-08-22 07:24:55
GE84MG980E,NATGEO,2013-08-23 05:43:09
IB49LB739J,ID,2013-08-22 03:31:32
QJ95BT650A,SHO,2013-08-21 19:09:41
NY16UL746T,E!,2013-08-23 19:52:25
IV86ZY537Q,E!,2013-08-23 07:45:14
RX83NQ045B,HBOW,2013-08-21 16:52:04
IU33EQ237K,ID,2013-08-21 05:12:45
IP39JT937D,STARZ,2013-08-22 16:18:39
LE13PF497K,EPIX,2013-08-21 22:01:42
EO66MP536A,TBS,2013-08-23 09:34:25
FG62RN976F,MTV2,2013-08-23 17:05:57
SV34XA818Q,HBO,2013-08-21 08:30:18
ND43IU942D,SCIENCE,2013-08-22 20:35:29
GE95BW891Q,CC,2013-08-21 01:17:18
MA10HN064W,E!,2013-08-22 04:14:29
QJ95BT650A,EPIX,2013-08-21 22:45:43
SV34XA818Q,STARZ,2013-08-22 05:41:29
XC96QH527U,DISCOVERY,2013-08-21 14:24:47
MU63ZY723V,VH1,2013-08-21 11:30:30
GU33KP537X,CC,2013-08-21 06:42:46
GP49GT942C,SHO2,2013-08-23 16:41:16
VF95VD517W,ID,2013-08-23 16:54:12
GE84MG980E,E!,2013-08-22 01:03:20
HZ63CE590Q,SHO,2013-08-23 23:09:16
JD82IO819A,BIO,2013-08-22 12:08:21
BD46AI294A,SHO2,2013-08-21 10:40:09
RQ95KT885T,TBS,2013-08-21 23:53:38
MY84LR392A,STARZ,2013-08-22 21:04:03
TE64PG865F,BIO,2013-08-21 07:10:56
GU33KP537X,CW,2013-08-23 00:03:07
WJ42KK490U,BRAVO,2013-08-21 07:04:00
QX12AK828P,SCIENCE,2013-08-22 13:56:19
XW28NO130P,CC,2013-08-22 22:03:10
MV18QF313P,CW,2013-08-23 02:17:56
IP39JT937D,EPIX,2013-08-21 22:27:01
QF28SG665A,SHO2,2013-08-23 05:38:58
LW46HH313D,VH1,2013-08-23 05:05:47
MY84LR392A,CW,2013-08-22 15:57:02
SV34XA818Q,DISCOVERY,2013-08-22 06:15:27
UT30TK841J,SHO,2013-08-21 20:40:09
LW46HH313D,VH1,2013-08-21 16:58:16
DR48GG267O,HBO2,2013-08-23 02:18:24
QF28SG665A,NBC,2013-08-22 04:09:12
BB70GV147R,FOX,2013-08-23 06:56:51
DI69LH573S,MTV,2013-08-21 09:49:29
RX83NQ045B,SHO,2013-08-22 05:54:23
NY16UL746T,MTV,2013-08-22 05:08:23
YV93QS191N,SHO,2013-08-22 11:33:01
XV59JB488V,FX,2013-08-23 20:34:29
KQ75EH640E,NBC,2013-08-23 17:54:05
SS94UE211G,BRAVO,2013-08-23 20:32:30
FU38RN552M,HBOW,2013-08-21 21:30:26
WJ42KK490U,BIO,2013-08-22 02:03:33
MY84LR392A,TBS,2013-08-22 19:24:24
QH19LK429H,DISCOVERY,2013-08-22 02:23:54
ND43IU942D,HBO2,2013-08-23 18:56:38
MV18QF313P,NBC,2013-08-22 20:44:19
SV34XA818Q,HBO,2013-08-23 12:55:48
BD46AI294A,E!,2013-08-23 21:29:16
UT30TK841J,NBC,2013-08-23 19:51:57
QF28SG665A,BIO,2013-08-21 16:15:20
QI44LN564O,FX,2013-08-22 19:11:23
FF49XB489F,SHO,2013-08-21 02:33:41
SV77TY755G,BRAVO,2013-08-22 07:17:54
GK39DH564M,HBO2,2013-08-23 08:49:22
NY16UL746T,SHO,2013-08-22 13:54:20
DI69LH573S,STARZ,2013-08-21 20:08:15
BA20VY674I,HBO2,2013-08-23 16:23:41
IV86ZY537Q,MTV,2013-08-23 06:31:42
HA82YE492W,BIO,2013-08-23 02:31:02
PZ37UE517R,SCIENCE,2013-08-22 13:03:00
IB49LB739J,BRAVO,2013-08-21 10:53:00
BP35PH479O,VH1,2013-08-23 13:16:09
VL98QB737B,TBS,2013-08-21 05:30:21
RQ95KT885T,E!,2013-08-21 04:55:22
FU38RN552M,BIO,2013-08-22 15:23:48
TE64PG865F,SHO,2013-08-23 08:38:59
IP39JT937D,HBO,2013-08-23 14:32:57
ND43IU942D,EPIX,2013-08-21 19:24:06
LE13PF497K,SHO,2013-08-23 15:32:08
IY12CO821X,FOX,2013-08-23 20:40:52
SV77TY755G,EPIX,2013-08-23 01:56:39
PH58VN590O,SHO2,2013-08-21 14:25:12
KA66SL055O,EPIX,2013-08-22 00:58:22
OH76FO298K,CC,2013-08-23 20:06:59
SV77TY755G,CC,2013-08-22 11:27:34
OQ98AP763C,BRAVO,2013-08-22 01:53:49
RX83NQ045B,MTV,2013-08-23 11:28:02
HZ63CE590Q,SHO2,2013-08-23 17:17:29
LY55UW624Q,TBS,2013-08-23 08:24:10
IB49LB739J,MTV2,2013-08-23 22:48:35
LW46HH313D,HBO,2013-08-21 18:06:36
KQ75EH640E,E!,2013-08-21 21:33:51
OQ98AP763C,DISCOVERY,2013-08-23 17:37:12
XW28NO130P,HBOW,2013-08-21 02:34:37
BA20VY674I,MTV,2013-08-22 09:53:58
XW28NO130P,HBO2,2013-08-21 17:34:16
BD46AI294A,ABC,2013-08-21 16:25:13
FU38RN552M,AMC,2013-08-22 02:43:08
RX83NQ045B,MTV2,2013-08-21 15:15:04
GU59YU714B,MTV2,2013-08-21 19:05:17
FU38RN552M,SHO2,2013-08-22 19:37:25
HA82YE492W,AMC,2013-08-21 05:33:43
UK95VA338W,HBO2,2013-08-23 03:48:43
BQ10WW667L,CW,2013-08-21 02:55:07
DN82QB139I,SCIENCE,2013-08-23 10:45:20
LW46HH313D,FX,2013-08-23 01:49:37
KA66SL055O,ID,2013-08-21 22:27:37
NY16UL746T,ABC,2013-08-21 09:45:07
YV93QS191N,HBOW,2013-08-23 03:37:15
WP12SJ925U,HBOW,2013-08-22 00:56:02
RL78CX933A,CW,2013-08-23 21:34:34
UT97ZW028O,AMC,2013-08-22 11:17:25
NA30KW737V,HISTORY,2013-08-21 10:13:12
EO66MP536A,CW,2013-08-21 10:28:02
RL78CX933A,STARZ,2013-08-22 17:02:19
UK95VA338W,EPIX,2013-08-23 18:25:51
GU33KP537X,FX,2013-08-21 03:21:07
IW35FE265X,HBOW,2013-08-22 09:56:08
GE95BW891Q,DISCOVERY,2013-08-21 20:14:51
SC53DW780O,FX,2013-08-23 10:07:14
MV18QF313P,E!,2013-08-23 17:20:30
UT30TK841J,FX,2013-08-22 15:46:18
JT89GZ932F,BRAVO,2013-08-23 16:49:21
IN68QL999Q,ABC,2013-08-23 03:40:23
LM24VN835H,AMC,2013-08-21 04:18:30
NA30KW737V,MTV2,2013-08-23 04:24:01
JD82IO819A,BIO,2013-08-22 19:55:58
ND43IU942D,HISTORY,2013-08-21 12:52:58
UK95VA338W,MTV,2013-08-23 15:56:15
IP39JT937D,HBO,2013-08-21 17:27:03
JJ93LK283X,STARZ,2013-08-23 09:52:25
RQ95KT885T,BIO,2013-08-22 14:49:54
EO66MP536A,SHO,2013-08-21 15:53:00
MV18QF313P,DISCOVERY,2013-08-23 21:18:36
QI44LN564O,MTV,2013-08-23 13:07:49
MY84LR392A,HBO2,2013-08-22 11:54:13
DI69LH573S,BIO,2013-08-22 22:07:33
LW46HH313D,HBO2,2013-08-22 00:24:10
TE64PG865F,HBO2,2013-08-22 07:32:14
KQ75EH640E,MTV,2013-08-23 09:25:18
FS95NN529B,BRAVO,2013-08-21 21:50:39
XS31CG256C,HBO,2013-08-23 07:14:50
NH27CD775Q,TBS,2013-08-22 03:59:34
FS95NN529B,BRAVO,2013-08-21 00:16:23
FS95NN529B,FOX,2013-08-23 17:26:13
XL43IP349Y,DISCOVERY,2013-08-23 04:38:12
UT30TK841J,ID,2013-08-22 09:54:29
LQ17YV650I,CC,2013-08-21 02:13:01
PT75OL582S,E!,2013-08-21 02:43:40
DN82QB139I,FX,2013-08-22 06:16:16
MA10HN064W,MTV,2013-08-21 01:50:38
BA20VY674I,EPIX,2013-08-21 04:46:46
PZ37UE517R,EPIX,2013-08-23 12:51:35
HZ63CE590Q,ID,2013-08-23 12:57:51
XS31CG256C,CC,2013-08-23 13:12:40
BA20VY674I,FX,2013-08-23 20:40:09
NY39MF216L,TBS,2013-08-21 00:49:37
VV27BK554M,HBOW,2013-08-23 01:54:18
PJ27EL548A,MTV2,2013-08-21 13:11:11
PT75OL582S,HBO2,2013-08-23 08:11:42
MA10HN064W,NATGEO,2013-08-21 01:45:57
KA66SL055O,VH1,2013-08-22 10:15:51
WB36HV655W,CW,2013-08-21 00:24:07
EO66MP536A,EPIX,2013-08-21 12:14:27
XV59JB488V,TBS,2013-08-21 22:10:06
MV18QF313P,ID,2013-08-22 21:51:11
DN82QB139I,DISCOVERY,2013-08-21 15:52:44
RQ99MJ132Q,CW,2013-08-23 17:52:46
UT30TK841J,SCIENCE,2013-08-21 07:03:31
BB70GV147R,NATGEO,2013-08-23 09:45:19
GK39DH564M,CC,2013-08-23 16:43:11
XV59JB488V,FX,2013-08-22 07:53:53
RX83NQ045B,CC,2013-08-21 13:25:04
QH19LK429H,MTV2,2013-08-23 17:20:29
SC53DW780O,EPIX,2013-08-21 01:16:12
IB49LB739J,HISTORY,2013-08-22 09:56:00
LM24VN835H,MTV2,2013-08-21 07:26:55
HZ63CE590Q,VH1,2013-08-22 22:56:40
YV93QS191N,ID,2013-08-23 04:22:59
LY55UW624Q,TBS,2013-08-23 19:43:52
NY39MF216L,STARZ,2013-08-21 13:49:43
RX83NQ045B,HBO2,2013-08-23 11:51:17
BD46AI294A,CC,2013-08-22 08:00:30
WP12SJ925U,FX,2013-08-23 00:06:00
EN90GM439E,E!,2013-08-21 11:56:03
QI44LN564O,HBO,2013-08-22 09:24:20
KA66SL055O,ID,2013-08-21 07:23:14
SS94UE211G,HBOW,2013-08-22 09:21:52
OH76FO298K,HBO2,2013-08-23 22:52:43
GE84MG980E,NBC,2013-08-21 12:51:39
LW46HH313D,BIO,2013-08-23 06:53:04
GE95BW891Q,DISCOVERY,2013-08-23 01:00:30
FS95NN529B,HBO2,2013-08-22 06:54:47
BP35PH479O,CW,2013-08-21 20:06:43
SS94UE211G,DISCOVERY,2013-08-23 05:53:34
PJ27EL548A,MTV2,2013-08-22 13:55:55
DR48GG267O,NATGEO,2013-08-21 17:22:52
TJ65CX118O,ID,2013-08-22 19:35:28
LW46HH313D,FX,2013-08-21 17:07:05
UT97ZW028O,HBOW,2013-08-23 18:05:51
DN82QB139I,E!,2013-08-23 11:31:25
XW28NO130P,TBS,2013-08-21 14:12:15
XS31CG256C,CW,2013-08-23 08:13:52
EN90GM439E,FX,2013-08-23 01:52:24
ND43IU942D,CW,2013-08-22 02:43:42
BB70GV147R,STARZ,2013-08-22 21:54:22
LI12KG731F,EPIX,2013-08-23 04:49:26
RL78CX933A,FOX,2013-08-23 05:19:35
EN90GM439E,SCIENCE,2013-08-21 21:55:07
DI69LH573S,BRAVO,2013-08-23 11:19:58
JJ93LK283X,DISCOVERY,2013-08-23 14:17:43
MA58OI386W,STARZ,2013-08-23 14:15:51
KA66SL055O,NATGEO,2013-08-22 21:40:03
EC16OR399W,FX,2013-08-23 03:03:43
PT75OL582S,ID,2013-08-22 20:42:27
VL98QB737B,AMC,2013-08-23 03:19:51
YV93QS191N,DISCOVERY,2013-08-23 14:55:29
WB36HV655W,MTV2,2013-08-21 06:25:18
RQ95KT885T,STARZ,2013-08-21 23:12:18
HQ79VQ736Z,HISTORY,2013-08-23 04:12:44
IW35FE265X,HISTORY,2013-08-21 16:38:29
JD82IO819A,ID,2013-08-22 02:45:19
RL78CX933A,ABC,2013-08-22 13:17:51
IU33EQ237K,MTV2,2013-08-21 02:03:49
DR48GG267O,NBC,2013-08-21 18:12:35
MY84LR392A,STARZ,2013-08-21 14:24:31
LQ17YV650I,MTV2,2013-08-22 09:45:22
XS31CG256C,HBO2,2013-08-22 06:57:06
FU38RN552M,SHO,2013-08-21 04:03:14
CW47QZ635H,BRAVO,2013-08-21 21:39:39
IV86ZY537Q,FX,2013-08-22 09:04:37
LI12KG731F,MTV2,2013-08-21 02:42:30
LI12KG731F,HBO2,2013-08-21 21:44:46
ND43IU942D,HISTORY,2013-08-23 06:04:42
BD46AI294A,SHO2,2013-08-23 07:13:12
VF95VD517W,FOX,2013-08-22 21:06:37
GU33KP537X,ID,2013-08-22 16:01:56
DN82QB139I,HBOW,2013-08-22 14:29:33
SV77TY755G,SCIENCE,2013-08-22 18:50:33
NY39MF216L,SHO,2013-08-22 21:42:35
FS95NN529B,CC,2013-08-23 23:44:12
QJ95BT650A,SHO2,2013-08-21 16:04:12
PJ27EL548A,HISTORY,2013-08-21 03:38:01
BA20VY674I,BRAVO,2013-08-23 23:34:09
JD82IO819A,AMC,2013-08-21 18:36:11
VF95VD517W,E!,2013-08-21 23:07:37
IA53NW574S,SHO2,2013-08-22 04:18:23
IA53NW574S,HBOW,2013-08-21 19:25:32
HZ63CE590Q,BRAVO,2013-08-21 14:28:33
HZ63CE590Q,HBO2,2013-08-22 04:32:19
FS95NN529B,VH1,2013-08-21 11:26:39
LW46HH313D,VH1,2013-08-22 06:35:20
LI12KG731F,MTV2,2013-08-23 23:18:55
NY16UL746T,ID,2013-08-21 15:56:27
BA20VY674I,TBS,2013-08-23 16:50:54
RE78PV566H,HISTORY,2013-08-23 21:38:34
VV27BK554M,BRAVO,2013-08-21 11:44:10
BD46AI294A,VH1,2013-08-21 06:40:41
BA20VY674I,FX,2013-08-22 07:58:50
RX83NQ045B,NBC,2013-08-22 13:42:43
UH12DO049K,NATGEO,2013-08-23 00:26:41
BB70GV147R,E!,2013-08-21 21:58:44
SV34XA818Q,ID,2013-08-21 18:10:33
RE78PV566H,NBC,2013-08-23 01:38:05
VY20IU522F,ID,2013-08-23 04:26:16
RX83NQ045B,NATGEO,2013-08-22 17:32:18
IN68QL999Q,TBS,2013-08-23 16:03:29
XW28NO130P,ABC,2013-08-22 23:58:50
CE49AB174W,HBO2,2013-08-21 20:28:14
HA82YE492W,ID,2013-08-22 07:15:42
BD46AI294A,SCIENCE,2013-08-21 17:27:50
ND43IU942D,NATGEO,2013-08-22 07:16:36
OQ98AP763C,BIO,2013-08-21 15:11:04
ZY37BO869I,BIO,2013-08-23 15:49:14
GU33KP537X,HBO2,2013-08-21 16:23:53
VY20IU522F,HBO,2013-08-21 10:29:04
UT97ZW028O,CC,2013-08-23 07:14:09
WP12SJ925U,SCIENCE,2013-08-23 21:55:34
GE84MG980E,DISCOVERY,2013-08-21 04:35:23
RL78CX933A,SHO2,2013-08-22 15:55:38
IN68QL999Q,NATGEO,2013-08-23 19:03:07
RQ99MJ132Q,CC,2013-08-22 14:35:42
PZ37UE517R,SCIENCE,2013-08-23 03:24:56
SS94UE211G,HBO,2013-08-21 15:11:02
EC16OR399W,ABC,2013-08-22 11:15:41
QI44LN564O,CC,2013-08-22 16:32:23
SV77TY755G,HISTORY,2013-08-21 07:07:59
IW35FE265X,EPIX,2013-08-23 23:31:57
IB49LB739J,HBO2,2013-08-21 18:16:59
EN90GM439E,E!,2013-08-23 15:06:52
ND43IU942D,BIO,2013-08-21 20:52:22
KQ75EH640E,NBC,2013-08-22 03:28:20
FG62RN976F,SHO,2013-08-22 09:18:23
SC86QY057D,ID,2013-08-22 01:17:56
HQ79VQ736Z,AMC,2013-08-21 23:00:08
MV18QF313P,HBO2,2013-08-23 07:40:32
GE95BW891Q,FX,2013-08-22 02:40:34
RL78CX933A,BIO,2013-08-23 13:59:00
HQ79VQ736Z,BRAVO,2013-08-22 05:24:47
GE95BW891Q,FOX,2013-08-22 07:23:37
EP91BB677M,SCIENCE,2013-08-22 01:53:18
HA82YE492W,MTV,2013-08-22 09:48:04
WB36HV655W,DISCOVERY,2013-08-23 03:15:30
VY20IU522F,SHO,2013-08-21 16:50:18
BB70GV147R,CC,2013-08-23 01:13:28
VL98QB737B,HBO2,2013-08-21 03:16:00
